run_id,game_type,algorithm,learning_rate,batch_size,buffer_size,num_epoch,num_units,num_layers,max_steps,cpu_cores,total_ram_gb,avg_cpu_utilization,avg_gpu_utilization,avg_ram_usage_mb,peak_ram_usage_mb,target_mean_reward,iterations_to_target,training_time_to_target_sec
run_2025-11-10_191-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,46.0,46.5,8467.2,8851.2,100,7557.0,23.0
run_2025-11-10_191-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,49.0,64.7,10057.7,10397.1,100,8938.0,25.5
run_2025-11-10_192-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,52.2,50.4,11182.3,11374.4,100,8089.0,19.5
run_2025-11-10_192-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,47.8,47.0,10182.3,10512.0,100,8016.0,16.9
run_2025-11-10_193-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,51.9,61.6,12372.0,12520.9,100,6722.0,25.3
run_2025-11-10_193-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,45.2,59.1,9820.5,10070.7,100,8231.0,21.2
run_2025-11-10_194-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.1,57.3,9750.3,10205.0,100,8251.0,15.3
run_2025-11-10_194-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,50.5,48.1,9623.6,9733.7,100,6952.0,20.9
run_2025-11-10_195-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,51.3,54.6,9930.8,10154.8,100,7451.0,20.0
run_2025-11-10_195-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.8,60.6,10964.1,11383.6,100,6884.0,24.3
run_2025-11-10_196-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,52.0,51.1,11652.3,12138.599999999999,100,6776.0,20.4
run_2025-11-10_196-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,45.1,51.2,11447.8,11702.099999999999,100,6078.0,17.1
run_2025-11-10_197-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,46.0,45.1,12115.5,12393.6,100,6856.0,22.1
run_2025-11-10_197-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,53.7,48.5,12475.2,12782.7,100,7662.0,20.5
run_2025-11-10_198-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,51.8,62.5,12154.0,12623.6,100,6005.0,16.8
run_2025-11-10_198-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,46.1,53.8,8487.1,8923.300000000001,100,6850.0,20.9
run_2025-11-10_199-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.4,64.7,11785.2,11912.0,100,8644.0,23.9
run_2025-11-10_199-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.4,52.9,9358.6,9605.1,100,7781.0,14.3
run_2025-11-10_200-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,49.8,59.3,9011.5,9270.3,100,7824.0,21.6
run_2025-11-10_200-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,46.5,50.6,11337.0,11742.1,100,7210.0,18.2
run_2025-11-10_201-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,52.1,52.3,9870.8,10192.099999999999,100,8029.0,17.5
run_2025-11-10_201-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,51.7,48.8,8662.7,9007.1,100,6570.0,18.7
run_2025-11-10_202-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.1,51.9,9033.1,9532.300000000001,100,8456.0,18.1
run_2025-11-10_202-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,53.6,55.9,8404.3,8488.0,100,6350.0,24.0
run_2025-11-10_203-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,49.0,64.8,12554.8,12705.199999999999,100,7968.0,17.3
run_2025-11-10_203-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,47.9,58.3,8513.2,8746.800000000001,100,7023.0,22.8
run_2025-11-10_204-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,46.5,49.0,9363.5,9570.0,100,8243.0,15.1
run_2025-11-10_204-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.7,45.9,10314.8,10374.5,100,7649.0,25.4
run_2025-11-10_205-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,45.2,47.5,10040.2,10131.5,100,7357.0,21.5
run_2025-11-10_205-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.8,56.3,12593.9,12950.3,100,6508.0,22.5
run_2025-11-10_206-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,53.4,60.3,8585.3,9031.0,100,7910.0,17.6
run_2025-11-10_206-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,50.5,63.8,10756.2,11037.6,100,8924.0,18.9
run_2025-11-10_207-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,47.2,45.3,11530.2,11822.800000000001,100,8477.0,16.7
run_2025-11-10_207-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,45.3,55.5,12685.8,12850.599999999999,100,6180.0,25.2
run_2025-11-10_208-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.1,54.4,11253.7,11649.2,100,7129.0,19.9
run_2025-11-10_208-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,49.2,58.1,12097.3,12485.599999999999,100,8777.0,21.6
run_2025-11-10_209-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.6,56.2,8785.1,9099.9,100,7509.0,22.8
run_2025-11-10_209-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,46.9,58.7,10175.3,10321.0,100,7986.0,18.5
run_2025-11-10_210-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,52.2,58.2,10120.2,10213.900000000001,100,8738.0,22.6
run_2025-11-10_210-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,53.7,47.3,12476.9,12555.8,100,8621.0,22.1
run_2025-11-10_211-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,49.5,61.0,9096.3,9413.0,100,7505.0,22.5
run_2025-11-10_211-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.2,47.5,9098.7,9520.0,100,7313.0,19.9
run_2025-11-10_212-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,50.5,59.0,9911.4,10347.6,100,7019.0,18.6
run_2025-11-10_212-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,51.4,53.3,8650.5,8909.1,100,8157.0,16.7
run_2025-11-10_213-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,50.3,55.3,9239.3,9642.199999999999,100,6861.0,23.9
run_2025-11-10_213-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,49.6,63.1,12840.0,13316.1,100,6750.0,21.3
run_2025-11-10_214-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,47.3,62.8,10369.6,10543.4,100,7069.0,19.3
run_2025-11-10_214-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,48.0,61.4,11307.3,11536.4,100,6532.0,25.3
run_2025-11-10_215-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.9,55.2,11740.1,12209.300000000001,100,8085.0,14.6
run_2025-11-10_215-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,50.6,59.7,10088.0,10290.2,100,7849.0,24.2
run_2025-11-10_216-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,46.2,55.3,9077.2,9538.400000000001,100,7449.0,26.0
run_2025-11-10_216-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,54.2,62.4,9350.3,9841.8,100,7171.0,24.6
run_2025-11-10_217-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,52.2,53.1,9841.0,10188.8,100,8727.0,23.7
run_2025-11-10_217-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,49.0,64.4,11325.9,11743.5,100,6087.0,18.5
run_2025-11-10_218-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,46.6,63.6,10232.1,10619.4,100,8307.0,16.8
run_2025-11-10_218-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,53.8,59.8,8431.3,8796.099999999999,100,8706.0,22.8
run_2025-11-10_219-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,53.2,50.6,10807.7,10995.800000000001,100,7339.0,17.7
run_2025-11-10_219-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,52.2,47.6,12639.0,12714.7,100,7652.0,16.1
run_2025-11-10_220-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,47.7,62.1,12135.6,12340.0,100,8833.0,23.4
run_2025-11-10_220-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,49.0,48.3,12196.0,12546.1,100,6637.0,17.8
run_2025-11-10_221-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,46.0,62.1,12057.3,12153.4,100,7560.0,25.0
run_2025-11-10_221-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,46.9,54.8,9889.2,9944.6,100,7424.0,24.1
run_2025-11-10_222-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,52.8,53.1,11919.9,12032.8,100,6775.0,24.2
run_2025-11-10_222-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,52.2,63.1,9058.5,9430.6,100,8456.0,23.3
run_2025-11-10_223-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.9,57.1,11425.5,11913.3,100,8699.0,24.6
run_2025-11-10_223-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.0,56.5,11351.2,11843.6,100,8346.0,23.7
run_2025-11-10_224-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,50.8,56.2,8517.6,8789.9,100,6586.0,21.2
run_2025-11-10_224-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,49.7,52.4,12024.7,12465.900000000001,100,6260.0,17.5
run_2025-11-10_225-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,48.4,60.7,12554.9,12936.5,100,7816.0,24.7
run_2025-11-10_225-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.4,50.1,9630.1,9905.6,100,6171.0,24.1
run_2025-11-10_226-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,45.8,63.8,12137.0,12444.7,100,8018.0,19.7
run_2025-11-10_226-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.3,62.9,8779.1,8890.9,100,7591.0,14.5
run_2025-11-10_227-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.3,51.7,11159.9,11631.8,100,7988.0,21.7
run_2025-11-10_227-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,46.3,59.6,10634.0,10842.4,100,7771.0,14.6
run_2025-11-10_228-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,50.6,56.5,10911.2,11162.0,100,7268.0,25.1
run_2025-11-10_228-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,53.7,51.8,12660.5,13012.7,100,6603.0,25.5
run_2025-11-10_229-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,50.7,64.8,12408.1,12608.4,100,6917.0,16.3
run_2025-11-10_229-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,54.1,45.5,12011.4,12175.8,100,7574.0,22.1
run_2025-11-10_230-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,54.4,50.1,9659.0,9993.0,100,7956.0,15.1
run_2025-11-10_230-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,49.2,55.4,12594.4,12655.6,100,8338.0,22.8
run_2025-11-10_231-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.8,55.4,8848.5,9222.8,100,8302.0,18.2
run_2025-11-10_231-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,54.4,56.8,12325.3,12606.599999999999,100,8918.0,22.2
run_2025-11-10_232-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,51.8,60.0,9909.5,10232.1,100,6858.0,18.5
run_2025-11-10_232-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,46.2,57.5,8647.4,8981.699999999999,100,6213.0,15.7
run_2025-11-10_233-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,45.4,57.0,11479.0,11766.2,100,7037.0,18.9
run_2025-11-10_233-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,50.6,46.1,9463.9,9776.0,100,8230.0,15.4
run_2025-11-10_234-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,54.3,52.5,9520.4,9878.1,100,7314.0,20.9
run_2025-11-10_234-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,53.4,49.6,9807.8,10196.699999999999,100,8453.0,14.5
run_2025-11-10_235-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,51.8,50.3,8692.9,9070.3,100,7648.0,20.3
run_2025-11-10_235-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,46.4,56.1,9214.8,9656.099999999999,100,8789.0,24.6
run_2025-11-10_236-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,47.5,49.0,8423.6,8558.800000000001,100,8844.0,24.1
run_2025-11-10_236-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,53.8,50.9,10448.9,10679.4,100,6208.0,24.6
run_2025-11-10_237-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,46.8,49.7,8787.6,9264.1,100,7369.0,25.1
run_2025-11-10_237-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,47.8,64.0,11540.2,11768.7,100,7829.0,15.3
run_2025-11-10_238-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,46.3,63.9,9483.9,9590.1,100,6768.0,15.5
run_2025-11-10_238-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,51.8,57.2,12740.4,13026.9,100,7221.0,20.7
run_2025-11-10_239-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,54.4,63.5,12407.8,12507.099999999999,100,8033.0,24.7
run_2025-11-10_239-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,47.7,60.7,9731.4,9872.699999999999,100,6680.0,25.7
run_2025-11-10_240-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,49.8,56.8,12002.8,12502.0,100,7806.0,14.6
run_2025-11-10_240-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,51.3,45.1,12094.9,12388.5,100,8092.0,18.3
run_2025-11-10_241-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,55.0,60.5,12938.2,13116.0,100,6271.0,16.6
run_2025-11-10_241-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,46.0,59.0,11150.1,11647.7,100,7493.0,23.1
run_2025-11-10_242-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,50.0,57.3,8777.0,9262.0,100,6789.0,21.7
run_2025-11-10_242-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,48.9,60.2,11375.5,11623.8,100,8173.0,15.4
run_2025-11-10_243-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,53.7,55.3,11274.9,11442.1,100,6569.0,19.8
run_2025-11-10_243-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,49.8,59.1,11336.4,11763.699999999999,100,8677.0,22.2
run_2025-11-10_244-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,46.1,63.7,9812.9,10184.9,100,7293.0,23.3
run_2025-11-10_244-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,51.3,52.5,12354.5,12713.6,100,6594.0,14.2
run_2025-11-10_245-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,52.7,59.2,12813.6,13265.5,100,7314.0,24.7
run_2025-11-10_245-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,45.0,54.5,9401.5,9761.7,100,7226.0,20.8
run_2025-11-10_246-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,53.6,58.5,8805.5,8983.2,100,7287.0,23.7
run_2025-11-10_246-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,46.9,60.3,9294.9,9657.1,100,7757.0,23.7
run_2025-11-10_247-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,50.5,45.9,12174.5,12362.1,100,7564.0,16.3
run_2025-11-10_247-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,49.2,57.9,11512.6,11904.300000000001,100,6449.0,15.3
run_2025-11-10_248-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.2,49.5,11325.8,11654.699999999999,100,6197.0,22.7
run_2025-11-10_248-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,48.7,58.4,10248.2,10333.0,100,8188.0,15.9
run_2025-11-10_249-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,53.7,54.4,11058.0,11338.8,100,7679.0,24.2
run_2025-11-10_249-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,52.3,60.5,9816.2,10020.7,100,7077.0,22.7
run_2025-11-10_250-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,51.5,47.5,10595.1,10793.0,100,8425.0,24.1
run_2025-11-10_250-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,53.0,57.5,12048.1,12369.1,100,7164.0,17.6
run_2025-11-10_251-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.5,50.6,12913.7,13108.7,100,8388.0,17.8
run_2025-11-10_251-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,45.4,62.1,12689.4,13089.0,100,6917.0,22.1
run_2025-11-10_252-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,48.9,63.6,12695.8,12777.699999999999,100,6219.0,14.4
run_2025-11-10_252-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,54.3,64.9,10250.2,10597.400000000001,100,8798.0,22.7
run_2025-11-10_253-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,46.3,60.9,10556.4,10970.5,100,7184.0,24.0
run_2025-11-10_253-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,52.4,60.1,11645.9,11998.699999999999,100,8378.0,19.0
run_2025-11-10_254-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,54.7,49.3,12642.1,12915.9,100,6837.0,23.2
run_2025-11-10_254-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,45.5,51.7,9053.2,9530.800000000001,100,7939.0,16.1
run_2025-11-10_255-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,51.8,54.3,9799.5,9984.5,100,8620.0,17.9
run_2025-11-10_255-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,49.7,60.5,9040.5,9099.1,100,6125.0,25.7
run_2025-11-10_256-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,50.8,63.3,11215.2,11459.6,100,8492.0,25.8
run_2025-11-10_256-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,45.9,48.8,9809.0,9873.9,100,7714.0,20.2
run_2025-11-10_257-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,45.4,63.4,9900.1,10379.4,100,7822.0,25.2
run_2025-11-10_257-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,51.7,58.9,8726.2,8870.7,100,7569.0,20.3
run_2025-11-10_258-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,53.2,57.2,10009.1,10414.1,100,8623.0,17.5
run_2025-11-10_258-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,52.8,49.0,12367.5,12766.1,100,6130.0,17.2
run_2025-11-10_259-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.4,46.1,9472.1,9620.1,100,6783.0,25.2
run_2025-11-10_259-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,46.0,56.4,11597.9,11927.5,100,8627.0,16.1
run_2025-11-10_260-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,51.9,58.0,11296.3,11367.9,100,8257.0,21.0
run_2025-11-10_260-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.4,49.2,12372.0,12639.6,100,6053.0,20.7
run_2025-11-10_261-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,54.1,56.1,9008.5,9065.1,100,7551.0,22.9
run_2025-11-10_261-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,53.4,62.1,12896.9,13361.4,100,7589.0,20.0
run_2025-11-10_262-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.1,61.7,11080.1,11569.300000000001,100,7203.0,17.3
run_2025-11-10_262-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,54.5,63.5,12979.2,13129.2,100,6892.0,16.0
run_2025-11-10_263-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,45.3,52.3,12593.0,12736.6,100,8045.0,21.4
run_2025-11-10_263-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,52.4,51.4,9419.0,9808.2,100,6623.0,22.6
run_2025-11-10_264-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,48.3,60.0,8658.3,8822.3,100,8397.0,20.8
run_2025-11-10_264-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.1,53.6,9575.9,10028.699999999999,100,8409.0,22.9
run_2025-11-10_265-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,47.7,46.8,10826.8,11135.099999999999,100,7246.0,15.7
run_2025-11-10_265-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.2,50.7,9189.3,9397.099999999999,100,6851.0,24.6
run_2025-11-10_266-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,53.8,53.4,9170.3,9595.0,100,6852.0,21.0
run_2025-11-10_266-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,45.4,50.9,10527.9,10799.9,100,7447.0,15.5
run_2025-11-10_267-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,49.0,51.6,8553.0,9013.2,100,8159.0,19.5
run_2025-11-10_267-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,52.6,50.9,8960.7,9428.300000000001,100,7077.0,24.1
run_2025-11-10_268-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,49.5,45.8,10313.0,10437.4,100,7830.0,24.8
run_2025-11-10_268-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,47.7,57.7,8690.4,8741.4,100,7147.0,17.2
run_2025-11-10_269-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,47.2,56.9,10225.1,10717.9,100,6914.0,22.5
run_2025-11-10_269-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,46.3,58.1,10580.4,11038.199999999999,100,6075.0,15.2
run_2025-11-10_270-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,53.6,48.8,10475.8,10550.8,100,6012.0,14.4
run_2025-11-10_270-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,50.8,50.9,12398.2,12823.1,100,6682.0,20.7
run_2025-11-10_271-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,45.8,57.4,10838.3,11094.3,100,7219.0,22.3
run_2025-11-10_271-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,48.8,57.0,10552.7,10719.2,100,8554.0,23.5
run_2025-11-10_272-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,48.7,55.1,10289.3,10734.699999999999,100,8395.0,18.1
run_2025-11-10_272-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,46.8,52.0,12161.1,12299.6,100,6801.0,14.1
run_2025-11-10_273-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,49.4,63.3,12517.3,12993.599999999999,100,6734.0,19.8
run_2025-11-10_273-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,48.3,51.8,12324.9,12467.4,100,6682.0,14.2
run_2025-11-10_274-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,48.4,54.1,11498.3,11824.5,100,7018.0,15.1
run_2025-11-10_274-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.4,58.6,9031.9,9182.3,100,7495.0,17.9
run_2025-11-10_275-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,47.2,55.9,9673.6,9969.2,100,7316.0,19.2
run_2025-11-10_275-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,51.4,51.9,8611.9,8969.699999999999,100,6655.0,17.4
run_2025-11-10_276-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,50.7,53.7,12681.8,12817.4,100,6391.0,21.0
run_2025-11-10_276-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.7,60.9,11439.7,11724.1,100,6038.0,14.7
run_2025-11-10_277-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,51.6,50.6,11833.3,12094.4,100,6462.0,15.7
run_2025-11-10_277-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,50.5,47.8,9833.2,9915.2,100,8116.0,22.3
run_2025-11-10_278-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,53.8,51.3,12290.0,12708.2,100,6731.0,15.7
run_2025-11-10_278-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,51.8,62.0,9594.2,9795.300000000001,100,7406.0,21.7
run_2025-11-10_279-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,50.5,46.8,8407.6,8716.2,100,7774.0,14.7
run_2025-11-10_279-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,53.3,64.8,10131.5,10413.2,100,8661.0,18.9
run_2025-11-10_280-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,51.1,55.8,11025.5,11306.5,100,8667.0,16.1
run_2025-11-10_280-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,47.9,64.7,10602.0,10700.3,100,8237.0,15.3
