run_id,game_type,algorithm,learning_rate,batch_size,buffer_size,num_epoch,num_units,num_layers,max_steps,cpu_cores,total_ram_gb,avg_cpu_utilization,avg_gpu_utilization,avg_ram_usage_mb,peak_ram_usage_mb,target_mean_reward,iterations_to_target
run_1768206956,3DBall,PPO,0.00017636822601753936,128,2048,5,64,2,500000,16,32,4.620503597122302,11.510791366906474,13956.105035971223,14187.8,1.0,
run_1768207544,3DBall,PPO,0.00028790111152155373,64,4096,9,128,3,500000,16,32,5.157260726072607,19.371287128712872,13970.999174917491,14123.9,1.0,
run_1768208826,3DBall,PPO,0.00015863954920853759,256,16384,4,128,3,500000,16,32,4.3822222222222225,7.626666666666667,14061.085777777778,14188.6,1.0,
run_1768209303,3DBall,PPO,0.0002787715485668353,64,16384,4,256,3,500000,16,32,4.668767908309456,10.074498567335244,14013.59770773639,14325.0,1.0,
run_1768210041,3DBall,PPO,0.00040343283827240365,128,2048,6,64,3,500000,16,32,4.707594936708861,10.376582278481013,13988.134810126583,14150.7,1.0,
run_1768210710,3DBall,PPO,0.0004360728036131231,64,8192,6,256,2,500000,16,32,4.770257611241218,16.6135831381733,14005.981030444966,14250.9,1.0,
run_1768211614,3DBall,PPO,0.0004046159759475141,512,4096,3,64,2,500000,16,32,4.379347826086956,13.896739130434783,13956.096739130435,14164.2,1.0,
run_1768212004,3DBall,PPO,0.00043172830789045655,128,4096,8,128,3,500000,16,32,4.906824146981627,15.10236220472441,14063.802624671916,14209.0,1.0,
run_1768212810,3DBall,PPO,5.3973721815687475e-05,64,4096,4,64,3,500000,16,32,4.632276657060519,11.054755043227665,14096.574639769453,14348.9,1.0,
run_1768213544,3DBall,PPO,0.0001588601586539673,64,2048,4,128,2,500000,16,32,4.53680981595092,12.585889570552148,14026.186196319019,14183.8,1.0,
run_1768214234,3DBall,PPO,0.00016514643126856214,256,16384,8,128,3,500000,16,32,5.006802721088436,8.959183673469388,14077.942176870749,14263.0,1.0,
run_1768214856,3DBall,PPO,0.0004223848137774875,512,2048,6,128,2,500000,16,32,4.789041095890411,18.068493150684933,14059.482191780822,14199.0,1.0,
run_1768215320,3DBall,PPO,0.00038480280358113046,64,16384,8,64,3,500000,16,32,5.056642066420665,13.512915129151292,14147.466236162361,14305.9,1.0,
run_1768216466,3DBall,PPO,4.5514305551496876e-05,64,8192,8,128,2,500000,16,32,4.9189823874755385,10.681017612524462,14090.03542074364,14360.3,1.0,
run_1768217546,3DBall,PPO,0.00012234802101235043,256,16384,4,256,3,500000,16,32,4.391228070175439,8.228070175438596,14083.759210526316,14290.5,1.0,
run_1768218029,3DBall,PPO,3.207307943221157e-05,512,16384,10,64,2,500000,16,32,5.233935018050541,6.447653429602888,14094.780866425992,14337.3,1.0,
run_1768218615,3DBall,PPO,0.0003957847583174062,128,2048,9,256,3,500000,16,32,5.117548076923077,14.810096153846153,14148.15625,14276.0,1.0,
run_1768219494,3DBall,PPO,0.00014134511320610863,128,8192,10,256,2,500000,16,32,5.231642512077294,12.217391304347826,14113.978260869566,14319.7,1.0,
run_1768220371,3DBall,PPO,0.00023843844626765445,256,16384,7,64,3,500000,16,32,5.048375451263538,7.815884476534296,14117.439350180506,14281.8,1.0,
run_1768220957,3DBall,PPO,0.00027715699523344755,128,8192,8,128,3,500000,16,32,5.042146596858639,11.738219895287958,14101.448691099476,14365.5,1.0,
run_1768221764,3DBall,PPO,0.0001291034667323912,64,2048,5,64,3,500000,16,32,4.752685421994885,15.135549872122763,14078.349872122762,14269.1,1.0,
run_1768222591,3DBall,PPO,0.0002856073908502018,512,2048,4,256,2,500000,16,32,4.544670050761422,14.294416243654823,14145.224873096447,14278.5,1.0,
run_1768223009,3DBall,PPO,9.400364966758255e-05,512,4096,4,256,3,500000,16,32,4.551,6.93,14141.973,14328.2,1.0,
run_1768223433,3DBall,PPO,0.00015629644435677303,128,16384,3,64,2,500000,16,32,4.4004329004329,6.857142857142857,14136.628138528138,14330.7,1.0,
run_1768223922,3DBall,PPO,8.443287410844372e-05,128,8192,6,128,3,500000,16,32,4.913803680981595,12.033742331288343,14074.706134969325,14343.3,1.0,
run_1768224613,3DBall,PPO,7.953556378590063e-05,64,8192,5,256,3,500000,16,32,4.719950124688279,11.987531172069826,14116.130423940149,14288.1,1.0,
run_1768225460,3DBall,PPO,0.00028195896372617223,64,16384,4,64,3,500000,16,32,4.908022922636103,8.739255014326648,14150.43323782235,14355.9,1.0,
run_1768226198,3DBall,PPO,0.0004342016948089572,256,2048,10,128,2,500000,16,32,5.361464968152866,15.047770700636942,14197.541719745223,14347.4,1.0,
run_1768226862,3DBall,PPO,0.00019982462028044783,64,16384,6,128,3,500000,16,32,4.84496644295302,12.72930648769575,14248.553243847875,14498.4,1.0,
run_1768227808,3DBall,PPO,0.00034376925526491213,128,2048,10,128,2,500000,16,32,5.1878934624697335,15.34866828087167,14294.070944309928,14525.0,1.0,
run_1768228682,3DBall,PPO,0.0003866457903960848,64,8192,8,256,3,500000,16,32,4.979636363636364,13.23090909090909,14342.057818181818,14593.7,1.0,
run_1768229844,3DBall,PPO,0.00016773512302243384,256,2048,6,64,2,500000,16,32,4.927710843373494,15.995983935742972,14454.30481927711,15087.2,1.0,
run_1768230372,3DBall,PPO,0.00034705248813780913,512,8192,8,256,2,500000,16,32,5.17011952191235,6.9760956175298805,14408.494023904383,14548.6,1.0,
run_1768230903,3DBall,PPO,0.0002559839985195398,64,16384,7,128,3,500000,16,32,5.136693548387097,15.612903225806452,14375.971572580645,14645.4,1.0,
run_1768231952,3DBall,PPO,1.5836071893233936e-05,256,4096,3,128,3,500000,16,32,4.021559633027523,8.986238532110091,14283.040366972476,14473.9,1.0,
run_1768232414,3DBall,PPO,0.0002869469147958271,128,8192,6,64,3,500000,16,32,4.8984375,8.25625,14376.8325,14505.2,1.0,
run_1768233106,3DBall,PPO,0.0003582718540377905,128,16384,3,64,2,500000,16,32,4.657205240174672,7.100436681222708,14453.192576419215,14754.1,1.0,
run_1768233592,3DBall,PPO,0.00028080211666178215,256,8192,6,256,2,500000,16,32,4.877419354838709,6.415322580645161,14505.695564516129,14635.6,1.0,
run_1768234118,3DBall,PPO,0.00021878077476027472,128,8192,7,256,2,500000,16,32,4.9997067448680355,10.665689149560118,14405.987976539589,14547.6,1.0,
run_1768234839,3DBall,PPO,0.00013995599679845195,128,16384,9,64,2,500000,16,32,5.241161616161616,6.681818181818182,14364.85101010101,14516.2,1.0,
run_1768235676,3DBall,PPO,0.00046060653287847503,64,16384,3,256,3,500000,16,32,4.545214521452145,10.729372937293729,14364.374587458746,14533.7,1.0,
run_1768236317,3DBall,PPO,0.0003194142350466204,512,8192,6,256,3,500000,16,32,4.864285714285714,5.200892857142857,14356.53794642857,14563.2,1.0,
run_1768236792,3DBall,PPO,0.00029416255157896994,128,2048,5,64,3,500000,16,32,4.740138408304499,8.96885813148789,14397.238062283737,14559.8,1.0,
run_1768237404,3DBall,PPO,7.092419588861025e-05,128,8192,5,256,3,500000,16,32,4.97972972972973,8.347972972972974,14589.773310810811,14825.1,1.0,
run_1768238033,3DBall,PPO,0.0004152548065764915,64,16384,5,128,3,500000,16,32,4.836683417085427,11.585427135678392,14471.563567839195,14703.4,1.0,
run_1768238875,3DBall,PPO,0.00039397649722466735,64,4096,3,64,3,500000,16,32,4.4375,7.820945945945946,14420.653040540541,14605.2,1.0,
run_1768239504,3DBall,PPO,0.0001228513720035104,128,4096,10,64,2,500000,16,32,5.261630695443645,8.76978417266187,14449.509352517985,14707.2,1.0,
run_1768240385,3DBall,PPO,0.0004005522786095658,512,4096,9,128,3,500000,16,32,5.301140684410647,9.513307984790874,14474.314068441065,14681.2,1.0,
run_1768240942,3DBall,PPO,0.000468529464163964,512,4096,10,256,3,500000,16,32,5.55884476534296,10.321299638989169,14520.502166064982,14690.8,1.0,
run_1768241529,3DBall,PPO,0.00019321074002828196,256,2048,7,64,3,500000,16,32,4.959489051094891,14.087591240875913,14476.183576642336,14644.4,1.0,
run_1768242126,3DBall,PPO,0.00043191073409359584,128,2048,8,64,3,500000,16,32,5.101333333333334,12.976,14486.6456,14716.9,1.0,
run_1768242920,3DBall,PPO,0.00020805035646173707,512,16384,3,64,2,500000,16,32,4.298947368421053,4.568421052631579,14493.343684210526,14581.1,1.0,
run_1768243323,3DBall,PPO,0.00045757336621962403,64,2048,6,256,2,500000,16,32,4.793271461716937,18.925754060324827,14490.211368909513,14664.3,1.0,
run_1768244234,3DBall,PPO,0.00039101974824703946,64,16384,6,128,2,500000,16,32,4.92874109263658,9.660332541567696,14578.85296912114,14731.6,1.0,
run_1768245124,3DBall,PPO,0.0002903356982734308,512,16384,9,256,2,500000,16,32,5.336046511627907,6.127906976744186,14553.911240310077,14732.1,1.0,
run_1768245671,3DBall,PPO,0.0004215876460090399,512,16384,5,128,3,500000,16,32,4.565277777777778,4.972222222222222,14543.725925925926,14703.3,1.0,
run_1768246129,3DBall,PPO,0.0004642409423731044,128,4096,6,64,2,500000,16,32,4.855409836065574,9.570491803278689,14496.399016393443,14663.9,1.0,
run_1768246776,3DBall,PPO,0.00024125864521160512,256,4096,8,128,2,500000,16,32,5.0819148936170215,12.691489361702128,14534.686524822695,14682.6,1.0,
run_1768247374,3DBall,PPO,0.0004883346893129616,64,4096,3,64,3,500000,16,32,4.518918918918919,8.41554054054054,14541.668918918918,14732.6,1.0,
run_1768248001,3DBall,PPO,1.8718133702097597e-05,512,2048,5,64,2,500000,16,32,4.3799196787148595,17.550200803212853,14583.895983935743,14721.5,1.0,
run_1768248530,3DBall,PPO,0.00013931361231430238,128,2048,3,128,3,500000,16,32,4.2995762711864405,12.26271186440678,14501.506779661016,14672.5,1.0,
run_1768249030,3DBall,PPO,0.0003880141283383082,256,4096,8,128,2,500000,16,32,5.127017543859649,11.79298245614035,14499.895087719298,14647.4,1.0,
run_1768249635,3DBall,PPO,0.0003679861499991097,512,2048,7,64,3,500000,16,32,5.181012658227848,19.054852320675106,14486.09746835443,14572.2,1.0,
run_1768250137,3DBall,PPO,0.00044732368582547276,128,8192,3,256,3,500000,16,32,4.431196581196581,7.17948717948718,14533.293162393162,14600.4,1.0,
run_1768250633,3DBall,PPO,0.00037787568954204874,256,4096,10,256,2,500000,16,32,5.435031847133758,8.229299363057326,14531.231847133758,14710.6,1.0,
run_1768251298,3DBall,PPO,0.0003774441768545329,64,4096,4,64,3,500000,16,32,4.789017341040463,10.595375722543352,14578.83063583815,14723.4,1.0,
run_1768252031,3DBall,PPO,0.000284975695890452,64,16384,4,256,3,500000,16,32,4.832386363636363,12.951704545454545,14592.544886363636,14783.8,1.0,
run_1768252776,3DBall,PPO,0.0004868359659714665,512,16384,5,128,3,500000,16,32,5.0930875576036865,5.525345622119816,14616.887557603686,15078.2,1.0,
run_1768253236,3DBall,PPO,0.0001887975586963056,256,4096,4,64,3,500000,16,32,5.029864253393665,6.049773755656108,14568.570135746606,14710.2,1.0,
run_1768253705,3DBall,PPO,0.00011254520214986925,256,8192,7,256,2,500000,16,32,5.036466165413533,5.7330827067669174,14347.121804511278,14585.8,1.0,
run_1768254269,3DBall,PPO,0.0003560676525951667,128,2048,5,128,3,500000,16,32,4.96135593220339,14.820338983050847,14271.996271186441,14711.2,1.0,
run_1768254894,3DBall,PPO,0.0002850101532517576,256,8192,8,64,2,500000,16,32,5.139583333333333,5.472222222222222,14190.851736111112,14382.5,1.0,
run_1768255504,3DBall,PPO,5.10148427575414e-05,256,4096,9,256,2,500000,16,32,5.304347826086956,9.96989966555184,14143.498662207357,14381.9,1.0,
run_1768256138,3DBall,PPO,0.00018180666694001918,128,4096,6,256,3,500000,16,32,4.8,12.08868501529052,14086.42110091743,14419.9,1.0,
run_1768256831,3DBall,PPO,0.00026961955722159945,512,4096,9,256,3,500000,16,32,5.633460076045627,9.631178707224334,14094.10114068441,14241.4,1.0,
